policy_number	accepts_policy_number	quote_persist_reference	policy_transaction_type_id	ownership	claim_free_year_buildings	claim_free_year_contents	property_type	property_sub_type	exterior_wall_type	property_built_era	flat_roof	listed_building	roof_type	employment_status	property_built_year	claims_history_count	voluntary_excess_amount	compulsory_excess_amount	policy_excess_amount	subsidence_excess_amount	escape_of_water_excess_amount	policyholder_age	accepts_coverage_product_id	preferred_payment_schedule_id	accepts_payment_schedule_id	contract_renewal_flag	floodre_ceded_flag	auto_renewal_intent_flag	flat_roof	cais_group_risk	credit_score	experian_point_of_quote_score	quote_to_inception_banding	no_of_bedrooms
	8090333025	CHU60000014137	2	Mortgaged	4	0	House	End-Terraced House	Brick		None	NOT_LIS	SLATE	Employed (Full time)	1890		150	100	250	2000	450	33	1	2	3	0	0	0	None	14	699.00	0.00	0	1
	8090333033	CHU60000014138	2	Mortgaged	2	NO_INS12	Maisonette	Maisonette	Brick		None	NOT_LIS	TILE	Employed (Part time)	1891		150	100	250	1000	450	33	1	2	3	0	0	0	None	14	699.00	0.00	0	2
	8090333041	CHU60000014139	2	Mortgaged	2	1	House	Link Detached House	Brick		None	NOT_LIS	TILE	Self-employed (full time)	2010		150	100	250	1000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	0	3
	8090333058	CHU60000014140	2	Mortgaged	5+	1	Town House	Semi-Detached Town House	Brick		None	NOT_LIS	TILE	Self-employed (part-time)	2011		150	100	250	1000	450	33	1	2	3	0	0	0	None	14	699.00	0.00	0	4
	8090333066	CHU60000014141	2	Mortgaged	NO_INS	2	House	End-Terraced House	Brick		None	NOT_LIS	TILE	Employed (Full time)	2012		150	100	250	1000	450	32	1	1	3	0	0	0	None	14	699.00	0.00	0	5
	8090333074	CHU60000014142	2	Owned	0	2	Maisonette	Maisonette	Brick		None	NOT_LIS	TILE	Employed (Part time)	2013		150	100	250	1000	450	32	1	2	3	0	0	0	None	14	699.00	0.00	0	1
	8090333082	CHU60000014143	2	Mortgaged	3	1	Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Self-employed (full time)	2003		150	100	250	1000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	0	2
	8090333090	CHU60000014144	2	Owned	4	0	Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Self-employed (part-time)	1991		150	100	250	1000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	0	3
	8090333108	CHU60000014146	2	Mortgaged	5+	1	Town House	End Terraced Town House	Stone Construction		None	NOT_LIS	TILE	Employed (Full time)	1992		150	100	250	1000	450	33	1	2	3	0	0	0	None	14	699.00	0.00	0	4
	8090333116	CHU60000014147	2	Mortgaged	NO_INS	2	House	Mid Terraced House	Stone Construction		None	NOT_LIS	TILE	Employed (Part time)	1993		150	100	250	1000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	0	5
	8090333124	CHU60000014149	2	Mortgaged	0	2	Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Self-employed (full time)	1983		150	100	250	1000	450	30	1	1	3	0	0	0	None	14	699.00	0.00	0	1
	8090333132	CHU60000014150	2	Owned	3	1	House	Semi-Detached House	Stone Construction		None	NOT_LIS	TILE	Self-employed (part-time)	1986		150	100	250	1000	450	33	1	2	3	0	0	0	None	14	699.00	0.00	0	2
	8090333140	CHU60000014151	2	Mortgaged	5+	0	Town House	End Terraced Town House	Stone Construction		None	NOT_LIS	TILE	Employed (Part time)	1982	1	150	100	250	1000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	0	4
	8090333157	CHU60000014152	2	Mortgaged	NO_INS	0	Town House	Detached Town House	Stone Construction		None	NOT_LIS	TILE	Self-employed (full time)	1983		150	100	250	2000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	0	5
	8090333173	CHU60000014153	2	Mortgaged	0	2	House	End-Terraced House	Stone Construction		None	NOT_LIS	TILE	Self-employed (part-time)	1890		150	100	250	1000	450	33	1	2	3	0	0	0	None	14	699.00	0.00	0	1
	8090333181	CHU60000014154	2	Mortgaged	5+	1	Maisonette	Maisonette	Stone Construction		None	NOT_LIS	TILE	Employed (Full time)	1891	1	150	100	250	2000	450	33	1	2	3	0	0	0	None	14	699.00	0.00	0	2
	8090333199	CHU60000014155	2	Mortgaged	NO_INS	NO_INS	House	Link Detached House	Stone Construction		None	NOT_LIS	TILE	Employed (Part time)	2010		150	100	250	1000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	0	3
	8090333207	CHU60000014156	2	Owned	0	2	Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Self-employed (full time)	1917	1	150	100	250	1000	450	33	1	2	3	0	0	0	None	14	699.00	0.00	0	4
	8090333215	CHU60000014157	2	Mortgaged	1		Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Self-employed (part-time)	2001	1	150	100	250	1000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	0	5
	8090333223	CHU60000014158	2	Mortgaged	2		Maisonette	Maisonette	Stone Construction		None	NOT_LIS	TILE	Employed (Full time)	2002	1	150	100	250	1000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	0	1
	8090333231	CHU60000014160	2	Mortgaged	2		Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Employed (Part time)	2003		150	100	250	1000	450	33	1	2	3	0	0	0	None	14	699.00	0.00	0	2
	8090333249	CHU60000014161	2	Owned	4		Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Self-employed (full time)	2004		150	100	250	1000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	0	3
	8090333256	CHU60000014162	2	Mortgaged	1		House	Semi-Detached House	Stone Construction		None	NOT_LIS	TILE	Self-employed (part-time)	2005		150	100	250	1000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	0	4
	8090333264	CHU60000014163	2	Mortgaged	2		House	Semi-Detached House	Stone Construction		None	NOT_LIS	TILE	Employed (Full time)	2006	1	150	100	250	1000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	0	5
	8090333272	CHU60000014164	2	Owned	0		Maisonette	Maisonette	Stone Construction		None	NOT_LIS	TILE	Employed (Part time)	2007	1	150	100	250	1000	450	33	1	2	3	0	0	0	None	14	699.00	0.00	0	1
	8090333280	CHU60000014165	2	Mortgaged	4		Maisonette	Maisonette	Stone Construction		None	NOT_LIS	TILE	Self-employed (full time)	2008		150	100	250	1000	450	33	1	2	3	0	0	0	None	14	699.00	0.00	0	2
	8090333298	CHU60000014166	2	Owned	1		Maisonette	Maisonette	Stone Construction		None	NOT_LIS	TILE	Self-employed (part-time)	2009	1	150	100	250	1000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	0	3
	8090333306	CHU60000014167	2	Owned	1		House	Mid Terraced House	Stone Construction		None	NOT_LIS	TILE	Employed (Part time)	2011		150	100	250	1000	450	32	1	1	3	0	0	0	None	14	699.00	0.00	0	5
	8090333314	CHU60000014168	2	Owned	1		Maisonette	Maisonette	Stone Construction		None	NOT_LIS	TILE	Self-employed (full time)	2012		150	100	250	1000	450	31	1	2	3	0	0	0	None	14	699.00	0.00	0	1
	8090333322	CHU60000014169	2	Mortgaged	2		Maisonette	Maisonette	Stone Construction		None	NOT_LIS	TILE	Self-employed (part-time)	2008	1	150	100	250	1000	450	31	1	2	3	0	0	0	None	14	699.00	0.00	0	2
	8090333330	CHU60000014170	2	Owned	2		Maisonette	Maisonette	Stone Construction		None	NOT_LIS	TILE	Employed (Full time)	2009	1	150	100	250	2000	450	31	1	1	3	0	0	0	None	14	699.00	0.00	0	3
	8090333348	CHU60000014171	2	Owned	2		Maisonette	Maisonette	Stone Construction		None	NOT_LIS	TILE	Employed (Part time)	2010		150	100	250	1000	450	31	1	2	3	0	0	0	None	14	699.00	0.00	0	4
	8090333355	CHU60000014172	2	Mortgaged	NO_INS		House	Detached House	Stone Construction		None	NOT_LIS	TILE	Self-employed (full time)	2001		150	100	250	1000	450	31	1	1	3	0	0	0	None	14	699.00	0.00	0	5
	8090333363	CHU60000014173	2	Owned	2		Maisonette	Maisonette	Stone Construction		None	NOT_LIS	TILE	Self-employed (part-time)	2012	1	150	100	250	1000	450	31	1	2	3	0	0	0	None	14	699.00	0.00	0	1
	8090333371	CHU60000014174	2	Mortgaged	1		Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Employed (Full time)	2001		150	100	250	1000	450	31	1	1	3	0	0	0	None	14	699.00	0.00	0	2
	8090333389	CHU60000014175	2	Mortgaged	NO_INS		Maisonette	Maisonette	Concrete		None	NOT_LIS	TILE	Employed (Part time)	2002	1	150	100	250	1000	450	31	1	1	3	0	0	0	None	14	699.00	0.00	0	3
	8090333397	CHU60000014176	2	Mortgaged	3		Town House	Semi-Detached Town House	Concrete		None	NOT_LIS	TILE	Self-employed (full time)	2003	1	150	100	250	1000	450	31	1	2	3	0	0	0	None	14	699.00	0.00	0	4
	8090333405	CHU60000014177	2	Owned		3	Maisonette	Maisonette	Concrete		None	NOT_LIS	TILE	Self-employed (part-time)	2007	1	150	100	250	1000	450	31	1	2	3	0	0	0	None	14	699.00	0.00	0	5
	8090333413	CHU60000014178	2	Mortgaged		3	House	Link Detached House	Concrete		None	NOT_LIS	TILE	Employed (Full time)	2008	1	150	100	250	1000	450	31	1	2	3	0	0	0	None	14	699.00	0.00	0	1
	8090333421	CHU60000014179	2	Mortgaged		4	Town House	Semi-Detached Town House	Concrete		None	NOT_LIS	TILE	Employed (Part time)	2009	1	150	100	250	1000	450	31	1	1	3	0	0	0	None	14	699.00	0.00	0	2
	8090333439	CHU60000014180	2	Mortgaged		NO_INS12	Maisonette	Maisonette	Concrete		None	NOT_LIS	TILE	Self-employed (full time)	2010	1	150	100	250	1000	450	31	1	1	3	0	0	0	None	14	699.00	0.00	0	3
	8090333447	CHU60000014181	2	Mortgaged		1	Town House	End Terraced Town House	Concrete		None	NOT_LIS	SLATE	Self-employed (part-time)	2011	1	150	100	250	1000	450	31	1	2	3	0	0	0	None	14	699.00	0.00	0	4
	8090333454	CHU60000014182	2	Mortgaged		1	House	End-Terraced House	Concrete		None	NOT_LIS	SLATE	Employed (Part time)	2013	1	150	100	250	1000	450	31	1	1	3	0	0	0	None	14	699.00	0.00	0	1
	8090333462	CHU60000014183	2	Mortgaged		0	Maisonette	Maisonette	Concrete		None	NOT_LIS	SLATE	Self-employed (full time)	2014	1	150	100	250	1000	450	31	1	2	3	0	0	0	None	14	699.00	0.00	0	2
	8090333470	CHU60000014184	2	Owned		2	Maisonette	Maisonette	Concrete		None	NOT_LIS	SLATE	Self-employed (part-time)	2015	1	150	100	250	1000	450	31	1	2	3	0	0	0	None	14	699.00	0.00	0	3
	8090333488	CHU60000014185	2	Mortgaged		2	Maisonette	Maisonette	Concrete		None	NOT_LIS	SLATE	Employed (Full time)	1990	1	150	100	250	1000	450	31	1	1	3	0	0	0	None	14	699.00	0.00	0	4
	8090333496	CHU60000014187	2	Mortgaged	3	1	Maisonette	Maisonette	Concrete		None	NOT_LIS	SLATE	Employed (Part time)	1917	1	150	100	250	1000	450	33	1	2	3	0	0	0	None	14	699.00	0.00	0	5
	8090333512	CHU60000014189	2	Mortgaged	4	1	House	End-Terraced House	Concrete		None	NOT_LIS	SLATE	Self-employed (full time)	1845	1	150	100	250	1000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	0	1
	8090333520	CHU60000014190	2	Mortgaged	1	0	Town House	Semi-Detached Town House	Concrete		None	NOT_LIS	SLATE	Self-employed (part-time)	2011	1	150	100	250	1000	450	33	1	2	3	0	0	0	None	14	699.00	0.00	0	2
	8090333538	CHU60000014191	2	Mortgaged	NO_INS	2	Town House	Semi-Detached Town House	Concrete		None	NOT_LIS	SLATE	Employed (Full time)	2012	1	150	100	250	1000	450	33	1	2	3	0	0	0	None	14	699.00	0.00	0	3
	8090333546	CHU60000014192	2	Mortgaged	0	0	House	Mid Terraced House	Concrete		None	NOT_LIS	SLATE	Employed (Part time)	2013	1	150	100	250	1000	450	33	1	2	3	0	0	0	None	14	699.00	0.00	0	4
	8090333553	CHU60000014193	2	Mortgaged	1	1	Maisonette	Maisonette	Concrete		None	NOT_LIS	SLATE	Self-employed (full time)	2014	1	150	100	250	1000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	0	5
	8090333561	CHU60000014194	2	Mortgaged	1	2	Maisonette	Maisonette	Concrete		None	NOT_LIS	SLATE	Self-employed (part-time)	2015		150	100	250	1000	450	33	1	2	3	0	0	0	None	14	699.00	0.00	0	1
	8090333579	CHU60000014195	2	Mortgaged	3	1	House	End-Terraced House	Concrete		None	NOT_LIS	SLATE	Employed (Full time)	2016		150	100	250	1000	450	33	1	2	3	0	0	0	None	14	699.00	0.00	0	2
	8090333587	CHU60000014196	2	Mortgaged	4	1	Town House	End Terraced Town House	Concrete		None	NOT_LIS	SLATE	Employed (Part time)	2011		150	100	250	1000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	0	3
	8090333595	CHU60000014197	2	Mortgaged	3	5+	Maisonette	Maisonette	Concrete		None	NOT_LIS	SLATE	Self-employed (full time)	1838	1	150	100	250	1000	450	54	1	2	3	0	0	0	None	14	699.00	0.00	0	4
	8090333603	CHU60000014198	2	Mortgaged	3	NO_INS	House	Detached House	Concrete		None	NOT_LIS	SLATE	Self-employed (part-time)	1839	1	150	100	250	1000	450	71	1	2	3	0	1	0	None	14	699.00	0.00	0	5
	8090334965	CHU60000014360	2	Owned	4	0	Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Self-employed (part-time)	1991		150	100	250	1000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	1	3
	8090334973	CHU60000014361	2	Mortgaged	5+	1	Town House	End Terraced Town House	Stone Construction		None	NOT_LIS	TILE	Employed (Full time)	1992		150	100	250	1000	450	33	1	2	3	0	0	0	None	14	699.00	0.00	1	4
	8090334981	CHU60000014363	2	Mortgaged	NO_INS	2	House	Mid Terraced House	Stone Construction		None	NOT_LIS	TILE	Employed (Part time)	1993		150	100	250	1000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	1	5
	8090334999	CHU60000014365	2	Mortgaged	0	2	Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Self-employed (full time)	1983		150	100	250	1000	450	30	1	1	3	0	0	0	None	14	699.00	0.00	1	1
	8090335004	CHU60000014367	2	Owned	3	1	House	Semi-Detached House	Stone Construction		None	NOT_LIS	TILE	Self-employed (part-time)	1986		150	100	250	1000	450	33	1	2	3	0	0	0	None	14	699.00	0.00	1	2
	8090335012	CHU60000014368	2	Mortgaged	5+	0	Town House	End Terraced Town House	Stone Construction		None	NOT_LIS	TILE	Employed (Part time)	1982	1	150	100	250	1000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	1	4
	8090335020	CHU60000014369	2	Mortgaged	NO_INS	0	Town House	Detached Town House	Stone Construction		None	NOT_LIS	TILE	Self-employed (full time)	1983		150	100	250	2000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	1	5
	8090335038	CHU60000014370	2	Mortgaged	0	2	House	End-Terraced House	Stone Construction		None	NOT_LIS	TILE	Self-employed (part-time)	1890		150	100	250	1000	450	33	1	2	3	0	0	0	None	14	699.00	0.00	1	1
	8090335046	CHU60000014371	2	Mortgaged	5+	1	Maisonette	Maisonette	Stone Construction		None	NOT_LIS	TILE	Employed (Full time)	1891	1	150	100	250	2000	450	33	1	2	3	0	0	0	None	14	699.00	0.00	1	2
	8090335053	CHU60000014372	2	Mortgaged	NO_INS	NO_INS	House	Link Detached House	Stone Construction		None	NOT_LIS	TILE	Employed (Part time)	2010		150	100	250	1000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	1	3
	8090335061	CHU60000014373	2	Owned	0	2	Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Self-employed (full time)	1917	1	150	100	250	1000	450	33	1	2	3	0	0	0	None	14	699.00	0.00	1	4
	8090335079	CHU60000014375	2	Mortgaged	1		Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Self-employed (part-time)	2001	1	150	100	250	1000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	1	5
	8090335087	CHU60000014376	2	Mortgaged	2		Maisonette	Maisonette	Stone Construction		None	NOT_LIS	TILE	Employed (Full time)	2002	1	150	100	250	1000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	1	1
	8090335095	CHU60000014378	2	Mortgaged	2		Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Employed (Part time)	2003		150	100	250	1000	450	33	1	2	3	0	0	0	None	14	699.00	0.00	1	2
	8090335103	CHU60000014379	2	Owned	4		Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Self-employed (full time)	2004		150	100	250	1000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	1	3
	8090335111	CHU60000014380	2	Mortgaged	1		House	Semi-Detached House	Stone Construction		None	NOT_LIS	TILE	Self-employed (part-time)	2005		150	100	250	1000	450	33	3	1	3	0	0	0	None	14	699.00	0.00	1	4
	8090335129	CHU60000014382	2	Mortgaged	2		House	Semi-Detached House	Stone Construction		None	NOT_LIS	TILE	Employed (Full time)	2006	1	150	100	250	1000	450	33	3	1	3	0	0	0	None	14	699.00	0.00	1	5
	8090335137	CHU60000014384	2	Owned	0		Maisonette	Maisonette	Stone Construction		None	NOT_LIS	TILE	Employed (Part time)	2007	1	150	100	250	1000	450	33	3	2	3	0	0	0	None	14	699.00	0.00	1	1
	8090335145	CHU60000014385	2	Mortgaged	4		Maisonette	Maisonette	Stone Construction		None	NOT_LIS	TILE	Self-employed (full time)	2008		150	100	250	1000	450	33	3	2	3	0	0	0	None	14	699.00	0.00	1	2
	8090335152	CHU60000014386	2	Owned	1		Maisonette	Maisonette	Stone Construction		None	NOT_LIS	TILE	Self-employed (part-time)	2009	1	150	100	250	1000	450	33	3	1	3	0	0	0	None	14	699.00	0.00	1	3
	8090335160	CHU60000014387	2	Owned	1		House	Mid Terraced House	Stone Construction		None	NOT_LIS	TILE	Employed (Part time)	2011		150	100	250	1000	450	32	3	1	3	0	0	0	None	14	699.00	0.00	1	5
	8090335178	CHU60000014389	2	Owned	1		Maisonette	Maisonette	Stone Construction		None	NOT_LIS	TILE	Self-employed (full time)	2012		150	100	250	1000	450	31	3	2	3	0	0	0	None	14	699.00	0.00	1	1
	8090335186	CHU60000014391	2	Mortgaged	2		Maisonette	Maisonette	Stone Construction		None	NOT_LIS	TILE	Self-employed (part-time)	2008	1	150	100	250	1000	450	31	3	2	3	0	0	0	None	14	699.00	0.00	1	2
	8090335194	CHU60000014393	2	Owned	2		Maisonette	Maisonette	Stone Construction		None	NOT_LIS	TILE	Employed (Full time)	2009	1	150	100	250	2000	450	31	3	1	3	0	0	0	None	14	699.00	0.00	1	3
	8090335202	CHU60000014394	2	Owned	2		Maisonette	Maisonette	Stone Construction		None	NOT_LIS	TILE	Employed (Part time)	2010		150	100	250	1000	450	31	3	2	3	0	0	0	None	14	699.00	0.00	1	4
	8090335210	CHU60000014324	2	Mortgaged	1	1	House	Detached House	Brick		None	NOT_LIS	TILE	Employed (Full time)	1998	1	150	100	250	1000	450	80	3	1	3	0	0	0	None	14	699.00	0.00	1	1
	8090335228	CHU60000014326	2	Owned	2	3	Town House	Mid Terraced Town House	Brick		None	NOT_LIS	SLATE	Employed (Part time)	1899	1	150	100	250	1000	450	77	3	1	3	0	0	0	None	14	699.00	0.00	1	2
	8090335236	CHU60000014327	2	Owned	3	1	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1888	1	150	100	250	1000	450	42	3	1	3	0	0	0	None	14	699.00	0.00	1	3
	8090335244	CHU60000014329	2	Owned	4	0	Town House	Detached Town House	Brick		None	NOT_LIS	SLATE	Self-employed (part-time)	1979	1	150	100	250	2000	450	75	3	2	3	0	0	0	None	14	699.00	0.00	1	4
	8090335251	CHU60000014334	2	Mortgaged	1	1	House	Detached House	Brick		None	NOT_LIS	TILE	Employed (Full time)	1998	1	150	100	250	1000	450	80	3	1	3	0	0	0	None	14	699.00	0.00	1	1
	8090335269	CHU60000014335	2	Mortgaged	1	3	Town House	Semi-Detached Town House	Brick		None	NOT_LIS	SLATE	Employed (Part time)	1874		150	100	250	1000	450	74	3	2	3	0	0	0	None	14	699.00	0.00	1	1
	8090335277	CHU60000014336	2	Owned	NO_INS12	2	House	Semi-Detached House	Brick		None	NOT_LIS	SLATE	Self-employed (part-time)	2000		150	100	250	1000	450	67	3	1	3	0	0	0	None	14	699.00	0.00	1	3
	8090335285	CHU60000014337	2	Owned	1	2	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Employed (Full time)	2001	1	150	100	250	1000	450	72	3	2	3	0	0	0	None	14	699.00	0.00	1	4
	8090335293	CHU60000014338	2	Owned	2	3	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Employed (Part time)	1873	1	150	100	250	1000	450	68	3	1	3	0	0	0	None	14	699.00	0.00	1	5
	8090335301	CHU60000014339	2	Owned	3	2	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1956		150	100	250	1000	450	33	3	1	3	0	0	0	None	14	699.00	0.00	1	1
	8090335319	CHU60000014340	2	Mortgaged	4	1	Town House	Semi-Detached Town House	Brick		None	NOT_LIS	SLATE	Self-employed (part-time)	1990	1	150	100	250	1000	450	33	3	2	3	0	0	0	None	14	699.00	0.00	1	2
	8090335327	CHU60000014343	2	Owned	5+	2	Town House	Semi-Detached Town House	Brick		None	NOT_LIS	SLATE	Employed (Full time)	1991	1	150	100	250	1000	450	33	3	1	3	0	0	0	None	14	699.00	0.00	1	3
	8090335335	CHU60000014344	2	Mortgaged	1	1	Town House	End Terraced Town House	Brick		None	NOT_LIS	SLATE	Employed (Part time)	1992		150	100	250	1000	450	33	3	2	3	0	0	0	None	14	699.00	0.00	1	4
	8090335343	CHU60000014345	2	Owned	3	3	House	Mid Terraced House	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1993		150	100	250	1000	450	33	3	1	3	0	0	0	None	14	699.00	0.00	1	5
	8090335350	CHU60000014347	2	Mortgaged	4	0	Town House	Mid Terraced Town House	Brick		None	NOT_LIS	SLATE	Self-employed (part-time)	1983		150	100	250	1000	450	30	3	1	3	0	0	0	None	14	699.00	0.00	1	1
	8090335368	CHU60000014348	2	Owned	1	3	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Employed (Part time)	2005	1	150	100	250	1000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	1	3
	8090335376	CHU60000014349	2	Owned	3	3	Town House	End Terraced Town House	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1982	1	150	100	250	1000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	1	4
	8090335384	CHU60000014351	2	Mortgaged	0	3	Town House	Mid Terraced Town House	Brick		None	NOT_LIS	SLATE	Self-employed (part-time)	1983		150	100	250	1000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	1	5
	8090335392	CHU60000014352	2	Mortgaged	4	0	House	End-Terraced House	Brick		None	NOT_LIS	SLATE	Employed (Full time)	1890		150	100	250	2000	450	33	1	2	3	0	0	0	None	14	699.00	0.00	1	1
	8090335400	CHU60000014353	2	Mortgaged	2	NO_INS12	Maisonette	Maisonette	Brick		None	NOT_LIS	TILE	Employed (Part time)	1891		150	100	250	1000	450	33	1	2	3	0	0	0	None	14	699.00	0.00	1	2
	8090335418	CHU60000014354	2	Mortgaged	2	1	House	Link Detached House	Brick		None	NOT_LIS	TILE	Self-employed (full time)	2010		150	100	250	1000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	1	3
	8090335426	CHU60000014355	2	Mortgaged	5+	1	Town House	Semi-Detached Town House	Brick		None	NOT_LIS	TILE	Self-employed (part-time)	2011		150	100	250	1000	450	33	1	2	3	0	0	0	None	14	699.00	0.00	1	4
	8090335434	CHU60000014356	2	Mortgaged	NO_INS	2	House	End-Terraced House	Brick		None	NOT_LIS	TILE	Employed (Full time)	2012		150	100	250	1000	450	32	1	1	3	0	0	0	None	14	699.00	0.00	1	5
	8090335442	CHU60000014357	2	Owned	0	2	Maisonette	Maisonette	Brick		None	NOT_LIS	TILE	Employed (Part time)	2013		150	100	250	1000	450	32	1	2	3	0	0	0	None	14	699.00	0.00	1	1
	8090335459	CHU60000014358	2	Mortgaged	3	1	Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Self-employed (full time)	2003		150	100	250	1000	450	33	1	1	3	0	0	0	None	14	699.00	0.00	1	2
