policy_number	accepts_policy_number	quote_persist_reference	policy_transaction_type_id	ownership	claim_free_year_buildings	claim_free_year_contents	property_type	property_sub_type	exterior_wall_type	property_built_era	flat_roof	listed_building	roof_type	employment_status	property_built_year	claims_history_count	voluntary_excess_amount	compulsory_excess_amount	policy_excess_amount	subsidence_excess_amount	escape_of_water_excess_amount	policyholder_age	accepts_coverage_product_id	preferred_payment_schedule_id	accepts_payment_schedule_id	contract_renewal_flag	floodre_ceded_flag	auto_renewal_intent_flag	flat_roof	cais_group_risk	credit_score	experian_point_of_quote_score	quote_to_inception_banding	no_of_bedrooms
8110002451	8110002451	DLI60000000134	7	Owned	5+		Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Self-employed (full time)	2004	0	150	100	250	1000	450	47	3	1	4	1	0	1	None	14	699.00	0.00	0	3
8110002469	8110002469	PRV60000000165	7	Owned	4	2	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1888	1	150	100	250	1000	550	56	1	1	4	1	0	1	None	14	699.00	0.00	0	3
8110002477	8110002477	PRV60000000166	7	Owned	5+	1	Town House	Detached Town House	Brick		None	NOT_LIS	SLATE	Self-employed (part-time)	1979	1	150	100	250	2000	550	89	1	2	4	1	0	1	None	14	699.00	0.00	0	4
8110002485	8110002485	PRV60000000167	7	Owned	3	4	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Employed (Full time)	1873	1	150	100	250	1000	550	53	1	1	4	1	0	1	None	14	699.00	0.00	0	5
8110002493	8110002493	PRV60000000168	7	Mortgaged	2	4	Town House	Semi-Detached Town House	Brick		None	NOT_LIS	SLATE	Employed (Part time)	1874	0	150	100	250	1000	550	88	3	2	3	1	0	1	None	14	699.00	0.00	0	1
8110002501	8110002501	DLI60000000137	7	Mortgaged	2		House	Semi-Detached House	Stone Construction		None	NOT_LIS	TILE	Self-employed (part-time)	2005	0	150	100	250	1000	450	47	3	1	3	1	0	1	None	14	699.00	0.00	0	4
8110002519	8110002519	DLI60000000138	7	Owned		4	Maisonette	Maisonette	Concrete		None	NOT_LIS	TILE	Self-employed (part-time)	2007	0	150	100	250	1000	450	45	3	2	3	1	0	1	None	14	699.00	0.00	0	5
8110002527	8110002527	PRV60000000171	7	Owned	1	3	House	Semi-Detached House	Brick		None	NOT_LIS	SLATE	Self-employed (part-time)	2000	0	150	100	250	1000	550	80	3	1	3	1	0	1	None	14	699.00	0.00	0	3
8110002535	8110002535	DLI60000000139	7	Mortgaged		4	House	Link Detached House	Concrete		None	NOT_LIS	TILE	Employed (Full time)	2008	0	150	100	250	1000	450	45	1	2	3	1	0	1	None	14	699.00	0.00	0	1
8110002543	8110002543	PRV60000000172	7	Owned	2	3	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Employed (Full time)	2001	0	150	100	250	1000	550	86	3	2	3	1	0	1	None	14	699.00	0.00	0	4
8110002550	8110002550	PRV60000000173	7	Owned	3	4	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Employed (Part time)	1873	1	150	100	250	1000	550	82	3	1	3	1	0	1	None	14	699.00	0.00	0	5
8110002568	8110002568	DLI60000000140	7	Mortgaged		5+	Town House	Semi-Detached Town House	Concrete		None	NOT_LIS	TILE	Employed (Part time)	2009	1	150	100	250	1000	450	45	1	1	4	1	0	1	None	14	699.00	0.00	0	2
8110002576	8110002576	PRV60000000174	7	Owned	4	3	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1956	0	150	100	250	1000	550	47	3	1	3	1	0	1	None	14	699.00	0.00	0	1
8110002584	8110002584	DLI60000000141	7	Mortgaged		1	Maisonette	Maisonette	Concrete		None	NOT_LIS	TILE	Self-employed (full time)	2010	1	150	100	250	1000	450	45	1	1	3	1	0	1	None	14	699.00	0.00	0	3
8110002592	8110002592	PRV60000000175	7	Owned	1	3	House	Semi-Detached House	Brick		None	NOT_LIS	SLATE	Self-employed (part-time)	2000	0	150	100	250	1000	550	80	3	1	4	1	0	1	None	14	699.00	0.00	0	3
8110002600	8110002600	DLI60000000143	7	Mortgaged		2	Town House	End Terraced Town House	Concrete		None	NOT_LIS	SLATE	Self-employed (part-time)	2011	1	150	100	250	1000	450	45	1	2	3	1	0	1	None	14	699.00	0.00	0	4
8110002618	8110002618	PRV60000000177	7	Owned	3	4	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Employed (Part time)	1873	1	150	100	250	1000	550	82	3	1	3	1	0	1	None	14	699.00	0.00	0	5
8110002626	8110002626	PRV60000000178	7	Owned	4	3	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1956	0	150	100	250	1000	550	47	3	1	3	1	0	1	None	14	699.00	0.00	0	1
8110002634	8110002634	DLI60000000144	7	Mortgaged		2	House	End-Terraced House	Concrete		None	NOT_LIS	SLATE	Employed (Part time)	2013	1	150	100	250	1000	450	45	1	1	4	1	0	1	None	14	699.00	0.00	0	1
8110002642	8110002642	PRV60000000179	7	Mortgaged	2		Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Self-employed (part-time)	2001	1	150	100	250	1000	550	47	3	1	3	1	0	1	None	14	699.00	0.00	0	5
8110002659	8110002659	PRV60000000162	7	Owned	4	2	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1888	1	150	100	250	1000	550	56	1	1	4	1	0	1	None	14	699.00	0.00	0	3
8110002667	8110002667	PRV60000000181	7	Mortgaged	2	2	House	Detached House	Brick		None	NOT_LIS	TILE	Employed (Full time)	1998	1	150	100	250	1000	550	94	3	1	4	1	0	1	None	14	699.00	0.00	0	1
8110002675	8110002675	PRV60000000182	7	Owned	3	4	Town House	Mid Terraced Town House	Brick		None	NOT_LIS	SLATE	Employed (Part time)	1899	1	150	100	250	1000	550	91	3	1	3	1	0	1	None	14	699.00	0.00	0	2
8110002683	8110002683	PRV60000000186	7	Mortgaged	2	2	House	Detached House	Brick		None	NOT_LIS	TILE	Employed (Full time)	1998	0	150	100	250	1000	550	94	3	1	3	1	0	1	None	14	699.00	0.00	0	1
8110002691	8110002691	PRV60000000187	7	Owned	3	4	Town House	Mid Terraced Town House	Brick		None	NOT_LIS	SLATE	Employed (Part time)	1899	0	150	100	250	1000	550	91	3	1	3	1	0	1	None	14	699.00	0.00	0	2
8110002709	8110002709	PRV60000000188	7	Mortgaged	2	2	House	Detached House	Brick		None	NOT_LIS	TILE	Employed (Full time)	1998	1	150	100	250	1000	550	94	3	1	3	1	0	1	None	14	699.00	0.00	0	1
8110002717	8110002717	PRV60000000189	7	Owned	3	4	Town House	Mid Terraced Town House	Brick		None	NOT_LIS	SLATE	Employed (Part time)	1899	1	150	100	250	1000	550	91	3	1	3	1	0	1	None	14	699.00	0.00	0	2
8110002725	8110002725	PRV60000000190	7	Mortgaged	2	2	House	Detached House	Brick		None	NOT_LIS	TILE	Employed (Full time)	1998	1	150	100	250	1000	550	94	3	1	3	1	0	1	None	14	699.00	0.00	0	1
8110002733	8110002733	PRV60000000191	7	Owned	3	4	Town House	Mid Terraced Town House	Brick		None	NOT_LIS	SLATE	Employed (Part time)	1899	0	150	100	250	1000	550	91	3	1	3	1	0	1	None	14	699.00	0.00	0	2
8110002741	8110002741	PRV60000000192	7	Mortgaged	2	2	House	Detached House	Brick		None	NOT_LIS	TILE	Employed (Full time)	1998	1	150	100	250	1000	550	94	3	1	3	1	0	1	None	14	699.00	0.00	0	1
8110002758	8110002758	PRV60000000193	7	Owned	3	4	Town House	Mid Terraced Town House	Brick		None	NOT_LIS	SLATE	Employed (Part time)	1899	1	150	100	250	1000	550	91	3	1	3	1	0	1	None	14	699.00	0.00	0	2
8110002766	8110002766	CHU60000000135	7	Mortgaged	2	2	House	Detached House	Brick		None	NOT_LIS	TILE	Employed (Full time)	1998	1	150	100	250	1000	450	94	3	1	3	1	0	1	None	14	699.00	0.00	0	1
8110002774	8110002774	CHU60000000136	7	Owned	3	4	Town House	Mid Terraced Town House	Brick		None	NOT_LIS	SLATE	Employed (Part time)	1899	1	150	100	250	1000	450	91	3	1	3	1	0	1	None	14	699.00	0.00	0	2
8110002782	8110002782	CHU60000000137	7	Owned	4	2	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1888	1	150	100	250	1000	450	56	1	1	3	1	0	1	None	14	699.00	0.00	0	3
8110002790	8110002790	CHU60000000138	7	Owned	5+	1	Town House	Detached Town House	Brick		None	NOT_LIS	SLATE	Self-employed (part-time)	1979	1	150	100	250	2000	450	89	1	2	3	1	0	1	None	14	699.00	0.00	0	4
8110002808	8110002808	CHU60000000139	7	Owned	3	4	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Employed (Full time)	1873	1	150	100	250	1000	450	53	1	1	3	1	0	1	None	14	699.00	0.00	0	5
8110002816	8110002816	CHU60000000140	7	Mortgaged	2	4	Town House	Semi-Detached Town House	Brick		None	NOT_LIS	SLATE	Employed (Part time)	1874	0	150	100	250	1000	450	88	1	2	3	1	0	1	None	14	699.00	0.00	0	1
8110002824	8110002824	CHU60000000141	9	Owned	1	3	House	Semi-Detached House	Brick		None	NOT_LIS	SLATE	Self-employed (part-time)	2000	0	150	100	250	1000	450	80	1	1	3	1	0	1	None	14	699.00	0.00	0	3
8110002832	8110002832	CHU60000000142	7	Owned	2	3	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Employed (Full time)	2001	1	150	100	250	1000	450	86	1	2	3	1	0	1	None	14	699.00	0.00	0	4
8110002840	8110002840	CHU60000000143	7	Owned	3	4	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Employed (Part time)	1873	0	150	100	250	1000	450	82	1	1	3	1	0	1	None	14	699.00	0.00	0	5
8110002857	8110002857	CHU60000000144	7	Owned	4	3	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1956	0	150	100	250	1000	450	47	1	1	3	1	0	1	None	14	699.00	0.00	0	1
8110002865	8110002865	CHU60000000145	7	Mortgaged	5+	2	Town House	Semi-Detached Town House	Brick		None	NOT_LIS	SLATE	Self-employed (part-time)	1990	0	150	100	250	1000	450	47	3	2	3	1	0	1	None	14	699.00	0.00	0	2
8110002873	8110002873	CHU60000000146	7	Owned	5+	3	Town House	Semi-Detached Town House	Brick		None	NOT_LIS	SLATE	Employed (Full time)	1991	0	150	100	250	1000	450	47	1	1	3	1	0	1	None	14	699.00	0.00	0	3
8110002881	8110002881	CHU60000000147	7	Mortgaged	2	2	Town House	End Terraced Town House	Brick		None	NOT_LIS	SLATE	Employed (Part time)	1992	0	150	100	250	1000	450	47	1	2	3	1	0	1	None	14	699.00	0.00	0	4
8110002899	8110002899	CHU60000000148	7	Owned	4	4	House	Mid Terraced House	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1993	0	150	100	250	1000	450	47	1	1	3	1	0	1	None	14	699.00	0.00	0	5
8110002907	8110002907	CHU60000000149	7	Mortgaged	5+	1	Town House	Mid Terraced Town House	Brick		None	NOT_LIS	SLATE	Self-employed (part-time)	1983	0	150	100	250	1000	450	44	1	1	3	1	0	1	None	14	699.00	0.00	0	1
8110002915	8110002915	CHU60000000150	7	Owned	2	4	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Employed (Part time)	2005	1	150	100	250	1000	450	47	1	1	3	1	1	1	None	14	699.00	0.00	0	3
8110002923	8110002923	CHU60000000151	7	Owned	4	4	Town House	End Terraced Town House	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1982	0	150	100	250	1000	450	47	1	1	3	1	0	1	None	14	699.00	0.00	0	4
8110002931	8110002931	CHU60000000152	7	Mortgaged	1	4	Town House	Mid Terraced Town House	Brick		None	NOT_LIS	SLATE	Self-employed (part-time)	1983	0	150	100	250	1000	450	47	1	1	3	1	0	1	None	14	699.00	0.00	0	5
8110002949	8110002949	CHU60000000153	7	Mortgaged	5+	1	House	End-Terraced House	Brick		None	NOT_LIS	SLATE	Employed (Full time)	1890	0	150	100	250	2000	450	47	1	2	3	1	0	1	None	14	699.00	0.00	0	1
8110002956	8110002956	CHU60000000154	7	Mortgaged	3	1	Maisonette	Maisonette	Brick		None	NOT_LIS	TILE	Employed (Part time)	1891	0	150	100	250	1000	450	47	1	2	3	1	0	1	None	14	699.00	0.00	0	2
8110002964	8110002964	CHU60000000155	7	Mortgaged	5+	2	Town House	Semi-Detached Town House	Brick		None	NOT_LIS	TILE	Self-employed (part-time)	2011	0	150	100	250	1000	450	46	1	2	3	1	0	1	None	14	699.00	0.00	0	4
8110002972	8110002972	CHU60000000156	7	Mortgaged	1	3	House	End-Terraced House	Brick		None	NOT_LIS	TILE	Employed (Full time)	2012	0	150	100	250	1000	450	46	1	1	3	1	0	1	None	14	699.00	0.00	0	5
8110002980	8110002980	CHU60000000157	7	Owned	1	3	Maisonette	Maisonette	Brick		None	NOT_LIS	TILE	Employed (Part time)	2013	0	150	100	250	1000	450	46	1	2	3	1	0	1	None	14	699.00	0.00	0	1
8110002998	8110002998	CHU60000000158	7	Mortgaged	4	2	Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Self-employed (full time)	2003	0	150	100	250	1000	450	47	1	1	3	1	0	1	None	14	699.00	0.00	0	2
8110003004	8110003004	CHU60000000159	7	Owned	5+	1	Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Self-employed (part-time)	1991	0	150	100	250	1000	450	47	1	1	3	1	0	1	None	14	699.00	0.00	0	3
8110003012	8110003012	CHU60000000160	7	Mortgaged	5+	2	Town House	End Terraced Town House	Stone Construction		None	NOT_LIS	TILE	Employed (Full time)	1992	0	150	100	250	1000	450	47	1	2	3	1	0	1	None	14	699.00	0.00	0	4
8110003020	8110003020	CHU60000000161	7	Mortgaged	1	3	House	Mid Terraced House	Stone Construction		None	NOT_LIS	TILE	Employed (Part time)	1993	0	150	100	250	1000	450	47	1	1	3	1	0	1	None	14	699.00	0.00	0	5
8110003038	8110003038	CHU60000000162	7	Mortgaged	1	3	Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Self-employed (full time)	1983	0	150	100	250	1000	450	44	3	1	3	1	0	1	None	14	699.00	0.00	0	1
8110003046	8110003046	CHU60000000163	7	Owned	4	2	House	Semi-Detached House	Stone Construction		None	NOT_LIS	TILE	Self-employed (part-time)	1986	0	150	100	250	1000	450	47	1	2	3	1	0	1	None	14	699.00	0.00	0	2
8110003053	8110003053	CHU60000000165	7	Mortgaged	5+	1	Town House	End Terraced Town House	Stone Construction		None	NOT_LIS	TILE	Employed (Part time)	1982	1	150	100	250	1000	450	47	1	1	3	1	0	1	None	14	699.00	0.00	0	4
8110003061	8110003061	CHU60000000167	7	Mortgaged	2	2	House	Detached House	Brick		None	NOT_LIS	TILE	Employed (Full time)	1998	1	150	100	250	1000	450	94	3	1	3	1	0	1	None	14	699.00	0.00	0	1
8110003079	8110003079	CHU60000000168	7	Owned	3	4	Town House	Mid Terraced Town House	Brick		None	NOT_LIS	SLATE	Employed (Part time)	1899	1	150	100	250	1000	450	91	3	1	3	1	0	1	None	14	699.00	0.00	0	2
8110003087	8110003087	CHU60000000169	7	Owned	4	2	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1888	1	150	100	250	1000	450	56	1	1	3	1	0	1	None	14	699.00	0.00	0	3
8110003095	8110003095	CHU60000000170	7	Owned	5+	1	Town House	Detached Town House	Brick		None	NOT_LIS	SLATE	Self-employed (part-time)	1979	1	150	100	250	2000	450	89	1	2	3	1	0	1	None	14	699.00	0.00	0	4
8110003103	8110003103	CHU60000000171	7	Owned	3	4	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Employed (Full time)	1873	1	150	100	250	1000	450	53	1	1	3	1	0	1	None	14	699.00	0.00	0	5
8110003111	8110003111	CHU60000000172	7	Mortgaged	2	4	Town House	Semi-Detached Town House	Brick		None	NOT_LIS	SLATE	Employed (Part time)	1874	0	150	100	250	1000	450	88	1	2	3	1	0	1	None	14	699.00	0.00	0	1
8110003129	8110003129	CHU60000000173	7	Owned	1	3	House	Semi-Detached House	Brick		None	NOT_LIS	SLATE	Self-employed (part-time)	2000	0	150	100	250	1000	450	80	1	1	3	1	0	1	None	14	699.00	0.00	0	3
8110003137	8110003137	CHU60000000174	7	Owned	2	3	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Employed (Full time)	2001	0	150	100	250	1000	450	86	1	2	3	1	0	1	None	14	699.00	0.00	0	4
8110003145	8110003145	CHU60000000175	7	Owned	3	4	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Employed (Part time)	1873	1	150	100	250	1000	450	82	1	1	3	1	0	1	None	14	699.00	0.00	0	5
8110003152	8110003152	CHU60000000176	7	Owned	4	3	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1956	0	150	100	250	1000	450	47	1	1	3	1	0	1	None	14	699.00	0.00	0	1
8110003160	8110003160	CHU60000000177	7	Mortgaged	5+	2	Town House	Semi-Detached Town House	Brick		None	NOT_LIS	SLATE	Self-employed (part-time)	1990	1	150	100	250	1000	450	47	3	2	3	1	0	1	None	14	699.00	0.00	0	2
8110003178	8110003178	CHU60000000178	7	Owned	5+	3	Town House	Semi-Detached Town House	Brick		None	NOT_LIS	SLATE	Employed (Full time)	1991	1	150	100	250	1000	450	47	1	1	3	1	0	1	None	14	699.00	0.00	0	3
8110003186	8110003186	CHU60000000179	7	Mortgaged	2	2	Town House	End Terraced Town House	Brick		None	NOT_LIS	SLATE	Employed (Part time)	1992	0	150	100	250	1000	450	47	1	2	3	1	0	1	None	14	699.00	0.00	0	4
8110003194	8110003194	CHU60000000180	7	Owned	4	4	House	Mid Terraced House	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1993	0	150	100	250	1000	450	47	1	1	3	1	0	1	None	14	699.00	0.00	0	5
8110003202	8110003202	CHU60000000181	7	Mortgaged	5+	1	Town House	Mid Terraced Town House	Brick		None	NOT_LIS	SLATE	Self-employed (part-time)	1983	0	150	100	250	1000	450	44	1	1	3	1	0	1	None	14	699.00	0.00	0	1
8110003210	8110003210	CHU60000000182	7	Owned	2	4	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Employed (Part time)	2005	1	150	100	250	1000	450	47	1	1	3	1	1	1	None	14	699.00	0.00	0	3
8110003228	8110003228	CHU60000000183	7	Owned	4	4	Town House	End Terraced Town House	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1982	1	150	100	250	1000	450	47	1	1	3	1	0	1	None	14	699.00	0.00	0	4
8110003236	8110003236	CHU60000000184	7	Mortgaged	1	4	Town House	Mid Terraced Town House	Brick		None	NOT_LIS	SLATE	Self-employed (part-time)	1983	0	150	100	250	1000	450	47	1	1	3	1	0	1	None	14	699.00	0.00	0	5
8110003244	8110003244	CHU60000000185	7	Mortgaged	5+	1	House	End-Terraced House	Brick		None	NOT_LIS	SLATE	Employed (Full time)	1890	0	150	100	250	2000	450	47	1	2	3	1	0	1	None	14	699.00	0.00	0	1
8110003251	8110003251	CHU60000000186	7	Mortgaged	3	1	Maisonette	Maisonette	Brick		None	NOT_LIS	TILE	Employed (Part time)	1891	0	150	100	250	1000	450	47	1	2	3	1	0	1	None	14	699.00	0.00	0	2
8110003269	8110003269	CHU60000000187	7	Mortgaged	5+	2	Town House	Semi-Detached Town House	Brick		None	NOT_LIS	TILE	Self-employed (part-time)	2011	0	150	100	250	1000	450	46	1	2	3	1	0	1	None	14	699.00	0.00	0	4
8110003277	8110003277	CHU60000000188	7	Mortgaged	1	3	House	End-Terraced House	Brick		None	NOT_LIS	TILE	Employed (Full time)	2012	0	150	100	250	1000	450	46	1	1	3	1	0	1	None	14	699.00	0.00	0	5
8110003285	8110003285	CHU60000000189	7	Owned	1	3	Maisonette	Maisonette	Brick		None	NOT_LIS	TILE	Employed (Part time)	2013	0	150	100	250	1000	450	46	1	2	3	1	0	1	None	14	699.00	0.00	0	1
8110003293	8110003293	CHU60000000190	7	Mortgaged	4	2	Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Self-employed (full time)	2003	0	150	100	250	1000	450	47	1	1	3	1	0	1	None	14	699.00	0.00	0	2
8110003301	8110003301	CHU60000000191	7	Owned	5+	1	Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Self-employed (part-time)	1991	0	150	100	250	1000	450	47	1	1	3	1	0	1	None	14	699.00	0.00	0	3
8110003319	8110003319	CHU60000000195	7	Mortgaged	2	2	House	Detached House	Brick		None	NOT_LIS	TILE	Employed (Full time)	1998	0	150	100	250	1000	450	94	3	1	3	1	0	1	None	14	699.00	0.00	0	1
8110003327	8110003327	CHU60000000196	7	Owned	3	4	Town House	Mid Terraced Town House	Brick		None	NOT_LIS	SLATE	Employed (Part time)	1899	1	150	100	250	1000	450	91	3	1	3	1	0	1	None	14	699.00	0.00	0	2
8110003335	8110003335	CHU60000000197	7	Owned	4	2	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1888	1	150	100	250	1000	450	56	1	1	3	1	0	1	None	14	699.00	0.00	0	3
8110003343	8110003343	CHU60000000198	7	Mortgaged	2	2	House	Detached House	Brick		None	NOT_LIS	TILE	Employed (Full time)	1998	0	150	100	250	1000	450	94	3	1	3	1	0	1	None	14	699.00	0.00	0	1
8110003350	8110003350	CHU60000000199	7	Mortgaged	2	2	House	Detached House	Brick		None	NOT_LIS	TILE	Employed (Full time)	1998	1	150	100	250	1000	450	94	3	1	3	1	0	1	None	14	699.00	0.00	0	1
8110003368	8110003368	CHU60000000200	7	Mortgaged	2	2	House	Detached House	Brick		None	NOT_LIS	TILE	Employed (Full time)	1998	1	150	100	250	1000	450	94	3	1	3	1	0	1	None	14	699.00	0.00	0	1
8110003376	8110003376	CHU60000000201	7	Owned	3	4	Town House	Mid Terraced Town House	Brick		None	NOT_LIS	SLATE	Employed (Part time)	1899	1	150	100	250	1000	450	91	3	1	3	1	0	1	None	14	699.00	0.00	0	2
8110003384	8110003384	CHU60000000202	7	Owned	4	2	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1888	1	150	100	250	1000	450	56	1	1	3	1	0	1	None	14	699.00	0.00	0	3
8110003392	8110003392	CHU60000000203	7	Owned	5+	1	Town House	Detached Town House	Brick		None	NOT_LIS	SLATE	Self-employed (part-time)	1979	1	150	100	250	2000	450	89	1	2	3	1	0	1	None	14	699.00	0.00	0	4
8110003400	8110003400	CHU60000000204	7	Owned	3	4	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Employed (Full time)	1873	1	150	100	250	1000	450	53	1	1	3	1	0	1	None	14	699.00	0.00	0	5
8110003418	8110003418	CHU60000000205	7	Mortgaged	2	4	Town House	Semi-Detached Town House	Brick		None	NOT_LIS	SLATE	Employed (Part time)	1874	0	150	100	250	1000	450	88	1	2	3	1	0	1	None	14	699.00	0.00	0	1
8110003426	8110003426	CHU60000000206	7	Owned	1	3	House	Semi-Detached House	Brick		None	NOT_LIS	SLATE	Self-employed (part-time)	2000	0	150	100	250	1000	450	80	1	1	3	1	0	1	None	14	699.00	0.00	0	3
8110003434	8110003434	CHU60000000207	7	Owned	2	3	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Employed (Full time)	2001	1	150	100	250	1000	450	86	1	2	3	1	0	1	None	14	699.00	0.00	0	4
8110003442	8110003442	CHU60000000208	7	Owned	3	4	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Employed (Part time)	1873	1	150	100	250	1000	450	82	1	1	3	1	0	1	None	14	699.00	0.00	0	5
8110003459	8110003459	CHU60000000209	7	Owned	4	3	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1956	0	150	100	250	1000	450	47	1	1	3	1	0	1	None	14	699.00	0.00	0	1
8110003467	8110003467	CHU60000000210	7	Mortgaged	5+	2	Town House	Semi-Detached Town House	Brick		None	NOT_LIS	SLATE	Self-employed (part-time)	1990	1	150	100	250	1000	450	47	3	2	3	1	0	1	None	14	699.00	0.00	0	2
8110003475	8110003475	CHU60000000211	7	Owned	5+	3	Town House	Semi-Detached Town House	Brick		None	NOT_LIS	SLATE	Employed (Full time)	1991	1	150	100	250	1000	450	47	1	1	3	1	0	1	None	14	699.00	0.00	0	3
8110003483	8110003483	CHU60000000212	7	Mortgaged	2	2	Town House	End Terraced Town House	Brick		None	NOT_LIS	SLATE	Employed (Part time)	1992	0	150	100	250	1000	450	47	1	2	3	1	0	1	None	14	699.00	0.00	0	4
8110003491	8110003491	CHU60000000213	7	Owned	4	4	House	Mid Terraced House	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1993	0	150	100	250	1000	450	47	1	1	3	1	0	1	None	14	699.00	0.00	0	5
8110003509	8110003509	CHU60000000214	7	Mortgaged	5+	1	Town House	Mid Terraced Town House	Brick		None	NOT_LIS	SLATE	Self-employed (part-time)	1983	0	150	100	250	1000	450	44	1	1	3	1	0	1	None	14	699.00	0.00	0	1
8110003517	8110003517	CHU60000000215	7	Owned	2	4	Maisonette	Maisonette	Brick		None	NOT_LIS	SLATE	Employed (Part time)	2005	0	150	100	250	1000	450	47	1	1	3	1	0	1	None	14	699.00	0.00	0	3
8110003525	8110003525	CHU60000000216	7	Owned	4	4	Town House	End Terraced Town House	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1982	1	150	100	250	1000	450	47	1	1	3	1	0	1	None	14	699.00	0.00	0	4
8110003533	8110003533	CHU60000000217	7	Mortgaged	1	4	Town House	Mid Terraced Town House	Brick		None	NOT_LIS	SLATE	Self-employed (part-time)	1983	0	150	100	250	1000	450	47	1	1	3	1	0	1	None	14	699.00	0.00	0	5
8110003541	8110003541	CHU60000000218	7	Mortgaged	5+	1	House	End-Terraced House	Brick		None	NOT_LIS	SLATE	Employed (Full time)	1890	0	150	100	250	2000	450	47	1	2	3	1	0	1	None	14	699.00	0.00	0	1
8110003558	8110003558	CHU60000000219	7	Mortgaged	3	1	Maisonette	Maisonette	Brick		None	NOT_LIS	TILE	Employed (Part time)	1891	0	150	100	250	1000	450	47	1	2	3	1	0	1	None	14	699.00	0.00	0	2
8110003566	8110003566	CHU60000000220	7	Mortgaged	2		Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Self-employed (part-time)	2001	1	150	100	250	1000	450	47	1	1	3	1	0	1	None	14	699.00	0.00	0	5
8110003574	8110003574	CHU60000000221	7	Mortgaged	3		Maisonette	Maisonette	Stone Construction		None	NOT_LIS	TILE	Employed (Full time)	2002	0	150	100	250	1000	450	47	1	1	3	1	0	1	None	14	699.00	0.00	0	1
8110003582	8110003582	CHU60000000222	7	Mortgaged	3		Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Employed (Part time)	2003	0	150	100	250	1000	450	47	1	2	3	1	0	1	None	14	699.00	0.00	0	2
8110003590	8110003590	CHU60000000223	7	Owned	5+		Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Self-employed (full time)	2004	0	150	100	250	1000	450	47	3	1	3	1	0	1	None	14	699.00	0.00	0	3
8110003608	8110003608	CHU60000000224	7	Mortgaged	2		House	Semi-Detached House	Stone Construction		None	NOT_LIS	TILE	Self-employed (part-time)	2005	0	150	100	250	1000	450	47	3	1	3	1	0	1	None	14	699.00	0.00	0	4
8110003616	8110003616	CHU60000000225	7	Owned		4	Maisonette	Maisonette	Concrete		None	NOT_LIS	TILE	Self-employed (part-time)	2007	0	150	100	250	1000	450	45	1	2	3	1	0	1	None	14	699.00	0.00	0	5
