policy_number	accepts_policy_number	quote_persist_reference	policy_transaction_type_id	ownership	claim_free_year_buildings	claim_free_year_contents	property_type	property_sub_type	exterior_wall_type	property_built_era	flat_roof	listed_building	roof_type	employment_status	property_built_year	claims_history_count	voluntary_excess_amount	compulsory_excess_amount	policy_excess_amount	subsidence_excess_amount	escape_of_water_excess_amount	policyholder_age	accepts_coverage_product_id	preferred_payment_schedule_id	accepts_payment_schedule_id	contract_renewal_flag	floodre_ceded_flag	auto_renewal_intent_flag	flat_roof	cais_group_risk	credit_score	experian_point_of_quote_score	quote_to_inception_banding	no_of_bedrooms
	8090345938	CHU70000014650	2	Owned		2	House	Semi-Detached House	Stone Construction		0-25	NOT_LIS	SLATE	Self-employed (full time)	2000		100	100	200	1000	450	51	1	2	3	0	0	0	0-25	14	699.00	0.00	2-5	2
	8090345946	CHU70000014598	2	Owned	2		House	Semi-Detached House	Stone Construction		0-50	NOT_LIS	SLATE	Housewife/Househusband	2000		100	100	200	1000	450	34	1	2	3	0	0	0	0-50	14	699.00	0.00	2-5	2
	8090345961	CHU70000014630	2	Owned	2	2	House	Semi-Detached House	Stone Construction		0-25	NOT_LIS	SLATE	Unemployed	2000		100	100	200	1000	450	38	1	2	3	0	0	0	0-25	14	699.00	0.00	2-5	2
	8090345987	CHU70000014726	2	Owned	2	2	House	Semi-Detached House	Stone Construction		0-50	NOT_LIS	SLATE	Retired	2000		100	100	200	1000	450	53	1	2	3	0	0	0	0-50	14	699.00	0.00	2-5	2
	8090345995	CHU70000014685	2	Owned	1		Bungalow	Mid Terraced Bungalow	Brick		0-25	NOT_LIS	TILE	Self-employed (full time)	2000		100	100	200	1000	450	39	1	1	3	0	0	0	0-25	14	699.00	0.00	2-5	1
	8090346001	CHU70000014640	2	Owned	2		House	Mid Terraced House	Timber Frame with Brick Walls		0-25	NOT_LIS	ASPHALT	Housewife/Househusband	2000		100	100	200	1000	450	43	1	2	4	0	0	0	0-25	14	699.00	0.00	2-5	4
	8090346118	CHU70000014619	2	Owned	1		House	Detached House	Concrete		0-25	NOT_LIS	CONCRETE	Housewife/Househusband	2000		100	100	200	1000	450	34	1	1	4	0	0	0	0-25	14	699.00	0.00	2-5	3
	8090346191	CHU70000015153	2	Owned	5+	5+	Dorma Bungalow	Detached Dorma Bungalow	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090346209	CHU70000015063	2	Mortgaged	5+	5+	Bungalow	Semi-Detached Bungalow	Brick		None	NOT_LIS	TILE	Independent Means	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090346217	CHU70000015154	2	Mortgaged	5+	5+	Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	ASPHALT	Retired	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090346225	CHU70000015161	2	Mortgaged	5+	5+	House	Semi-Detached House	Stone Construction		None	NOT_LIS	TILE	Unemployed	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090346233	CHU70000015150	2	Mortgaged	5+	5+	Bungalow	Terraced Bungalow	Brick		None	NOT_LIS	ASPHALT	Full time education (student)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090346258	CHU70000015119	2	Mortgaged	5+	5+	Town House	Terraced Town House	Brick		None	NOT_LIS	ASPHALT	Self-employed (full time)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090346266	CHU70000015091	2	Mortgaged	5+	5+	Dorma Bungalow	Detached Dorma Bungalow	Brick		None	NOT_LIS	TILE	Self-employed (full time)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090346274	CHU70000014807	2	Mortgaged	5+	5+	Town House	Terraced Town House	Brick		None	NOT_LIS	TILE	Self-employed (full time)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090346282	CHU70000015140	2	Owned	5+	5+	Town House	Terraced Town House	Brick		None	NOT_LIS	SLATE	Full time education (student)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090346290	CHU70000015114	2	Mortgaged	5+	5+	Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Unemployed	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090346308	CHU70000015143	2	Mortgaged	5+	5+	Bungalow	Semi-Detached Bungalow	Brick		None	NOT_LIS	TILE	Self-employed (full time)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090346316	CHU70000015064	2	Owned	5+	5+	House	Semi-Detached House	Stone Construction		None	NOT_LIS	SLATE	Not employed due to disability	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090346332	CHU70000014978	2	Owned	5+	5+	Dorma Bungalow	Dorma Bungalow	Stone Construction		None	NOT_LIS	CONCRETE	Not employed due to disability	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090346340	CHU70000015056	2	Mortgaged	5+	5+	Town House	Detached Town House	Concrete		None	NOT_LIS	TILE	Employed (Full time)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090346357	CHU70000015104	2	Owned	5+	5+	Bungalow	Detached Bungalow	Concrete		None	NOT_LIS	CONCRETE	Housewife/Househusband	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090346373	CHU70000015162	2	Owned	5+	5+	House	Detached House	Concrete		None	NOT_LIS	SLATE	Employed (Full time)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090346399	CHU70000015132	2	Owned	5+	5+	Bungalow	Terraced Bungalow	Brick		None	NOT_LIS	CONCRETE	Self-employed (full time)	1970		250	100	350	1000	450	57	1	2	3	0	1	0	None	14	699.00	0.00	20+	4
	8090346407	CHU70000015060	2	Owned	5+	5+	House	End-Terraced House	Concrete		None	NOT_LIS	CONCRETE	Housewife/Househusband	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090346415	CHU70000014786	2	Mortgaged	5+	5+	House	Detached House	Concrete		None	NOT_LIS	TILE	Housewife/Househusband	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090346423	CHU70000014799	2	Mortgaged	5+	5+	House	Mid Terraced House	Stone Construction		None	NOT_LIS	TILE	Retired	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090346449	CHU70000015127	2	Owned	5+	5+	House	Detached House	Concrete		None	NOT_LIS	CONCRETE	Voluntary	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090346456	CHU70000014973	2	Mortgaged	5+	5+	House	Detached House	Concrete		None	NOT_LIS	ASPHALT	Employed (Full time)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090346464	CHU70000015058	2	Owned	5+	5+	Town House	Terraced Town House	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090346472	CHU70000015019	2	Owned	5+	5+	Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	SLATE	Not employed due to disability	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090346480	CHU70000014761	2	Mortgaged	5+	5+	Dorma Bungalow	Semi-Detached Dorma Bungalow	Concrete		None	NOT_LIS	TILE	Voluntary	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090346498	CHU70000015125	2	Owned	5+	5+	Bungalow	Semi-Detached Bungalow	Brick		None	NOT_LIS	SLATE	Independent Means	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090346506	CHU70000015011	2	Mortgaged	5+	5+	Dorma Bungalow	Dorma Bungalow	Stone Construction		None	NOT_LIS	ASPHALT	Retired	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090346522	CHU70000015035	2	Mortgaged	5+	5+	Dorma Bungalow	Semi-Detached Dorma Bungalow	Concrete		None	NOT_LIS	ASPHALT	Employed (Full time)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090346530	CHU70000015093	2	Mortgaged	5+	5+	Town House	Detached Town House	Concrete		None	NOT_LIS	ASPHALT	Housewife/Househusband	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090346548	CHU70000015059	2	Mortgaged	5+	5+	Flat	Flat - Basement	Stone Construction		None	NOT_LIS	ASPHALT	Retired	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090346555	CHU70000014948	2	Mortgaged	5+	5+	House	Mid Terraced House	Stone Construction		None	NOT_LIS	TILE	Retired	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090346571	CHU70000015088	2	Owned	5+	5+	Bungalow	Terraced Bungalow	Brick		None	NOT_LIS	SLATE	Full time education (student)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090346589	CHU70000015076	2	Owned	5+	5+	Town House	Detached Town House	Concrete		None	NOT_LIS	CONCRETE	Voluntary	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090346597	CHU70000015160	2	Owned	5+	5+	Bungalow	Semi-Detached Bungalow	Brick		None	NOT_LIS	CONCRETE	Full time education (student)	1970		250	100	350	2000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090346605	CHU70000015036	2	Owned	5+	5+	Dorma Bungalow	Detached Dorma Bungalow	Brick		None	NOT_LIS	CONCRETE	Self-employed (full time)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090346613	CHU70000015096	2	Owned	5+	5+	House	End-Terraced House	Concrete		None	NOT_LIS	SLATE	Voluntary	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090346621	CHU70000015041	2	Mortgaged	5+	5+	House	End-Terraced House	Concrete		None	NOT_LIS	TILE	Voluntary	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090346639	CHU70000015157	2	Mortgaged	5+	5+	Town House	Terraced Town House	Brick		None	NOT_LIS	TILE	Independent Means	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090346647	CHU70000014982	2	Owned	5+	5+	Town House	Detached Town House	Concrete		None	NOT_LIS	CONCRETE	Employed (Full time)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090346654	CHU70000015182	2	Mortgaged	5+	5+	Bungalow	Semi-Detached Bungalow	Brick		None	NOT_LIS	TILE	Full time education (student)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090346662	CHU70000015106	2	Mortgaged	5+	5+	Bungalow	Terraced Bungalow	Brick		None	NOT_LIS	TILE	Independent Means	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090346670	CHU70000015047	2	Owned	5+	5+	House	Mid Terraced House	Stone Construction		None	NOT_LIS	SLATE	Retired	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090346696	CHU70000015120	2	Owned	5+	5+	Flat	Flat - Basement	Stone Construction		None	NOT_LIS	CONCRETE	Retired	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090346704	CHU70000015124	2	Mortgaged	5+	5+	House	End-Terraced House	Concrete		None	NOT_LIS	TILE	Housewife/Househusband	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090346753	PRV70000061941	2	Mortgaged	5+	5+	Dorma Bungalow	Semi-Detached Dorma Bungalow	Concrete		None	NOT_LIS	TILE	Housewife/Househusband	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090346761	PRV70000061886	2	Mortgaged	5+	5+	Bungalow	Detached Bungalow	Concrete		None	NOT_LIS	TILE	Employed (Full time)	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090346779	PRV70000061873	2	Mortgaged	5+	5+	Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	ASPHALT	Unemployed	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090346787	PRV70000061920	2	Mortgaged	5+	5+	Bungalow	Detached Bungalow	Concrete		None	NOT_LIS	ASPHALT	Housewife/Househusband	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090346803	PRV70000061922	2	Owned	5+	5+	Bungalow	Terraced Bungalow	Brick		None	NOT_LIS	CONCRETE	Independent Means	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090346811	PRV70000061838	2	Mortgaged	5+	5+	Bungalow	Semi-Detached Bungalow	Brick		None	NOT_LIS	TILE	Full time education (student)	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090346837	PRV70000061645	2	Mortgaged	5+	5+	Town House	Terraced Town House	Brick		None	NOT_LIS	TILE	Self-employed (full time)	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090346845	PRV70000061654	2	Mortgaged	5+	5+	Bungalow	Detached Bungalow	Concrete		None	NOT_LIS	TILE	Employed (Full time)	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090346852	PRV70000062013	2	Mortgaged	5+	5+	House	End-Terraced House	Concrete		None	NOT_LIS	ASPHALT	Voluntary	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090346860	PRV70000061601	2	Mortgaged	5+	5+	Town House	Terraced Town House	Brick		None	NOT_LIS	TILE	Self-employed (full time)	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090346878	PRV70000061583	2	Mortgaged	5+	5+	Bungalow	Semi-Detached Bungalow	Brick		None	NOT_LIS	TILE	Full time education (student)	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090346886	PRV70000061985	2	Mortgaged	5+	5+	House	Link Detached House	Brick		None	NOT_LIS	TILE	Full time education (student)	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090346902	PRV70000062015	2	Mortgaged	5+	5+	House	Semi-Detached House	Stone Construction		None	NOT_LIS	TILE	Unemployed	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090346928	PRV70000061974	2	Mortgaged	5+	5+	Dorma Bungalow	Semi-Detached Dorma Bungalow	Concrete		None	NOT_LIS	ASPHALT	Voluntary	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090346936	PRV70000061896	2	Mortgaged	5+	5+	Flat	Flat - Basement	Stone Construction		None	NOT_LIS	TILE	Unemployed	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090346944	PRV70000061965	2	Mortgaged	5+	5+	Bungalow	Semi-Detached Bungalow	Brick		None	NOT_LIS	ASPHALT	Full time education (student)	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090346951	PRV70000061622	2	Mortgaged	5+	5+	House	Detached House	Concrete		None	NOT_LIS	TILE	Housewife/Househusband	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090346969	PRV70000061930	2	Owned	5+	5+	House	End-Terraced House	Concrete		None	NOT_LIS	CONCRETE	Housewife/Househusband	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090346977	PRV70000061976	2	Mortgaged	5+	5+	Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Unemployed	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090346985	PRV70000061938	2	Mortgaged	5+	5+	Bungalow	Terraced Bungalow	Brick		None	NOT_LIS	ASPHALT	Self-employed (full time)	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090346993	PRV70000061879	2	Mortgaged	5+	5+	House	Semi-Detached House	Stone Construction		None	NOT_LIS	TILE	Not employed due to disability	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090347009	PRV70000061874	2	Owned	5+	5+	Town House	Detached Town House	Concrete		None	NOT_LIS	CONCRETE	Employed (Full time)	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090347017	PRV70000061840	2	Mortgaged	5+	5+	House	Detached House	Concrete		None	NOT_LIS	ASPHALT	Employed (Full time)	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090347025	PRV70000061950	2	Mortgaged	5+	5+	House	Semi-Detached House	Stone Construction		None	NOT_LIS	TILE	Retired	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090347033	PRV70000061876	2	Owned	5+	5+	Flat	Flat - Basement	Stone Construction		None	NOT_LIS	SLATE	Retired	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090347041	PRV70000061993	2	Owned	5+	5+	Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	CONCRETE	Not employed due to disability	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090347066	PRV70000061999	2	Owned	5+	5+	House	Semi-Detached House	Stone Construction		None	NOT_LIS	SLATE	Retired	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090347074	CHU70000015163	2	Mortgaged	5+	5+	House	Link Detached House	Brick		None	NOT_LIS	ASPHALT	Self-employed (full time)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090347082	CHU70000015070	2	Mortgaged	5+	5+	Bungalow	Terraced Bungalow	Brick		None	NOT_LIS	ASPHALT	Self-employed (full time)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090347108	PRV70000061905	2	Mortgaged	5+	5+	Bungalow	Terraced Bungalow	Brick		None	NOT_LIS	TILE	Full time education (student)	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090347116	PRV70000061929	2	Mortgaged	5+	5+	Flat	Flat - Basement	Stone Construction		None	NOT_LIS	ASPHALT	Retired	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090347124	CHU70000015156	2	Owned	5+	5+	Town House	Detached Town House	Concrete		None	NOT_LIS	CONCRETE	Housewife/Househusband	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090347132	PRV70000062001	2	Owned	5+	5+	House	Link Detached House	Brick		None	NOT_LIS	CONCRETE	Independent Means	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090347140	PRV70000061990	2	Owned	5+	5+	Dorma Bungalow	Semi-Detached Dorma Bungalow	Concrete		None	NOT_LIS	SLATE	Housewife/Househusband	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090347157	CHU70000015087	2	Mortgaged	5+	5+	Bungalow	Detached Bungalow	Concrete		None	NOT_LIS	TILE	Voluntary	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090347165	CHU70000014984	2	Owned	5+	5+	Flat	Flat - Basement	Stone Construction		None	NOT_LIS	SLATE	Retired	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090347173	CHU70000014976	2	Owned	5+	5+	Bungalow	Detached Bungalow	Concrete		None	NOT_LIS	SLATE	Housewife/Househusband	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090347181	PRV70000062011	2	Mortgaged	5+	5+	Town House	Terraced Town House	Brick		None	NOT_LIS	TILE	Independent Means	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090347199	CHU70000015053	2	Owned	5+	5+	Dorma Bungalow	Semi-Detached Dorma Bungalow	Concrete		None	NOT_LIS	SLATE	Voluntary	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090347207	CHU70000014983	2	Mortgaged	5+	5+	Town House	Terraced Town House	Brick		None	NOT_LIS	TILE	Self-employed (full time)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090347215	PRV70000061907	2	Mortgaged	5+	5+	Dorma Bungalow	Semi-Detached Dorma Bungalow	Concrete		None	NOT_LIS	ASPHALT	Employed (Full time)	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090347223	PRV70000061924	2	Owned	5+	5+	Dorma Bungalow	Semi-Detached Dorma Bungalow	Concrete		None	NOT_LIS	SLATE	Voluntary	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090347231	CHU70000015042	2	Owned	5+	5+	Bungalow	Semi-Detached Bungalow	Brick		None	NOT_LIS	SLATE	Full time education (student)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090347249	PRV70000061875	2	Mortgaged	5+	5+	Town House	Terraced Town House	Brick		None	NOT_LIS	TILE	Self-employed (full time)	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090347256	PRV70000061982	2	Owned	5+	5+	Bungalow	Semi-Detached Bungalow	Brick		None	NOT_LIS	SLATE	Independent Means	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090347264	CHU70000015033	2	Mortgaged	5+	5+	Bungalow	Terraced Bungalow	Brick		None	NOT_LIS	TILE	Full time education (student)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090347272	PRV70000061841	2	Owned	5+	5+	House	Link Detached House	Brick		None	NOT_LIS	CONCRETE	Self-employed (full time)	1970		250	100	350	2000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090347280	CHU70000014981	2	Mortgaged	5+	5+	Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	ASPHALT	Unemployed	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090347298	CHU70000014765	2	Mortgaged	5+	5+	Town House	Terraced Town House	Brick		None	NOT_LIS	TILE	Self-employed (full time)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090347306	PRV70000062012	2	Owned	5+	5+	Flat	Flat - Basement	Stone Construction		None	NOT_LIS	SLATE	Not employed due to disability	1970		250	100	350	1000	550	57	1	2	3	0	1	0	None	14	699.00	0.00	20+	2
	8090347314	CHU70000014985	2	Mortgaged	5+	5+	House	End-Terraced House	Concrete		None	NOT_LIS	ASPHALT	Housewife/Househusband	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090347322	CHU70000015021	2	Owned	5+	5+	Town House	Terraced Town House	Brick		None	NOT_LIS	CONCRETE	Full time education (student)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090347330	PRV70000061618	2	Mortgaged	5+	5+	Flat	Flat - Basement	Stone Construction		None	NOT_LIS	TILE	Unemployed	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090347348	PRV70000061991	2	Mortgaged	5+	5+	Dorma Bungalow	Detached Dorma Bungalow	Brick		None	NOT_LIS	ASPHALT	Independent Means	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090347363	PRV70000061997	2	Owned	5+	5+	House	End-Terraced House	Concrete		None	NOT_LIS	CONCRETE	Employed (Full time)	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090347371	CHU70000015084	2	Mortgaged	5+	5+	House	Link Detached House	Brick		None	NOT_LIS	ASPHALT	Independent Means	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090347389	CHU70000014757	2	Mortgaged	5+	5+	House	Mid Terraced House	Stone Construction		None	NOT_LIS	TILE	Retired	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090347397	PRV70000061900	2	Mortgaged	5+	5+	House	Detached House	Concrete		None	NOT_LIS	TILE	Housewife/Househusband	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090347405	CHU70000015043	2	Mortgaged	5+	5+	House	Semi-Detached House	Stone Construction		None	NOT_LIS	ASPHALT	Unemployed	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090347413	PRV70000061969	2	Mortgaged	5+	5+	House	Mid Terraced House	Stone Construction		None	NOT_LIS	ASPHALT	Retired	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090347421	CHU70000015097	2	Mortgaged	5+	5+	Bungalow	Semi-Detached Bungalow	Brick		None	NOT_LIS	ASPHALT	Full time education (student)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090347439	CHU70000015146	2	Owned	5+	5+	House	Link Detached House	Brick		None	NOT_LIS	CONCRETE	Independent Means	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090347447	PRV70000061962	2	Owned	5+	5+	Town House	Terraced Town House	Brick		None	NOT_LIS	CONCRETE	Independent Means	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090347454	PRV70000061935	2	Mortgaged	5+	5+	House	Mid Terraced House	Stone Construction		None	NOT_LIS	TILE	Unemployed	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090347462	CHU70000014588	2	Mortgaged	5+	5+	Bungalow	Semi-Detached Bungalow	Brick		None	NOT_LIS	TILE	Full time education (student)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090347470	CHU70000015010	2	Owned	5+	5+	Bungalow	Terraced Bungalow	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090347488	PRV70000061970	2	Owned	5+	5+	Bungalow	Detached Bungalow	Concrete		None	NOT_LIS	CONCRETE	Housewife/Househusband	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
