policy_number	accepts_policy_number	quote_persist_reference	policy_transaction_type_id	ownership	claim_free_year_buildings	claim_free_year_contents	property_type	property_sub_type	exterior_wall_type	property_built_era	flat_roof	listed_building	roof_type	employment_status	property_built_year	claims_history_count	voluntary_excess_amount	compulsory_excess_amount	policy_excess_amount	subsidence_excess_amount	escape_of_water_excess_amount	policyholder_age	accepts_coverage_product_id	preferred_payment_schedule_id	accepts_payment_schedule_id	contract_renewal_flag	floodre_ceded_flag	auto_renewal_intent_flag	flat_roof	cais_group_risk	credit_score	experian_point_of_quote_score	quote_to_inception_banding	no_of_bedrooms
	8090500003	RBS60000000925	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	150	50	200	1000	450	25	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500011	NAT60000002412	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Retired	2010	1	0	50	50	1000	450	35	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500029	RBS60000000926	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Retired	2010	1	150	50	200	1000	450	30	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500037	RBS60000000927	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Self-employed (full time)	2010	0	150	50	200	1000	450	36	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500045	RBS60000000928	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Self-employed (part-time)	2010	1	150	50	200	1000	450	36	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500052	RBS60000000929	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Voluntary	2010	0	150	50	200	1000	450	36	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500060	NAT60000002421	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	150	50	200	1000	450	26	1	-2	3	0	0	1	0-50	14			0	2
	8090500078	RBS60000000930	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	150	50	200	1000	450	31	1	-2	3	0	0	1	0-50	14			0	2
	8090500086	NAT60000002422	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	150	50	200	1000	450	26	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500094	RBS60000000931	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	150	50	200	1000	450	36	1	-2	3	0	0	1	0-50	14			0	2
	8090500102	NAT60000002423	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Retired	2010	1	150	50	200	1000	450	43	1	-2	3	0	0	1	0-50	14			0	2
	8090500128	RBS60000000932	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Retired	2010	1	150	50	200	1000	450	26	1	-2	3	0	0	1	0-50	14			0	2
	8090500136	NAT60000002424	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Self-employed (full time)	2010	0	150	50	200	1000	450	32	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500144	RBS60000000933	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Self-employed (full time)	2010	0	150	50	200	1000	450	42	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500151	NAT60000002425	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Self-employed (part-time)	2010	1	150	50	200	1000	450	31	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500169	NAT60000002426	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Voluntary	2010	0	150	50	200	1000	450	37	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500177	NAT60000002427	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	150	50	200	1000	450	26	1	-2	3	0	0	1	0-50	14			0	2
	8090500185	NAT60000002428	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	150	50	200	1000	450	33	1	-2	3	0	0	1	0-50	14			0	2
	8090500193	RBS60000000934	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	150	50	200	1000	450	37	1	-2	3	0	0	1	0-50	14			0	2
	8090500201	RBS60000000935	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	150	50	200	1000	450	44	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500219	NAT60000002429	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Retired	2010	1	150	50	200	1000	450	42	1	-2	3	0	0	1	0-50	14			0	2
	8090500227	RBS60000000936	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Retired	2010	1	150	50	200	1000	450	32	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500235	NAT60000002430	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Self-employed (full time)	2010	0	150	50	200	1000	450	42	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500250	RBS60000000937	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Self-employed (full time)	2010	0	150	50	200	1000	450	36	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500268	RBS60000000938	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Self-employed (part-time)	2010	1	150	50	200	1000	450	35	1	-2	3	0	0	1	0-50	14			0	2
	8090500276	RBS60000000939	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Voluntary	2010	0	150	50	200	1000	450	43	1	-2	3	0	0	1	0-50	14			0	2
	8090500284	NAT60000002431	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	150	50	200	1000	450	35	1	-2	3	0	0	1	0-50	14			0	2
	8090500292	RBS60000000940	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	150	50	200	1000	450	34	1	-2	3	0	0	1	0-50	14			0	2
	8090500300	NAT60000002432	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	150	50	200	1000	450	30	1	-2	3	0	0	1	0-50	14			0	2
	8090500318	RBS60000000941	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	150	50	200	1000	450	41	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500326	NAT60000002433	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Retired	2010	1	150	50	200	1000	450	36	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500334	RBS60000000942	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Retired	2010	1	150	50	200	1000	450	43	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500342	NAT60000002435	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Self-employed (full time)	2010	0	150	50	200	1000	450	41	1	-2	3	0	0	1	0-50	14			0	2
	8090500359	RBS60000000943	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Self-employed (full time)	2010	0	150	50	200	1000	450	29	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500367	NAT60000002436	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Self-employed (part-time)	2010	1	150	50	200	1000	450	35	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500375	NAT60000002437	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Voluntary	2010	0	150	50	200	1000	450	43	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500391	NAT60000002438	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	150	50	200	1000	450	43	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500409	NAT60000002439	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	150	50	200	1000	450	31	1	-2	3	0	0	1	0-50	14			0	2
	8090500417	NAT60000002440	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Retired	2010	1	150	50	200	1000	450	27	1	-2	3	0	0	1	0-50	14			0	2
	8090500425	NAT60000002441	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Self-employed (full time)	2010	0	150	50	200	1000	450	35	1	-2	3	0	0	1	0-50	14			0	2
	8090500433	RBS60000000944	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	150	50	200	1000	450	45	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500441	RBS60000000945	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	150	50	200	1000	450	28	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500458	NAT60000002442	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Self-employed (part-time)	2010	1	150	50	200	1000	450	39	1	-2	3	0	0	1	0-50	14			0	2
	8090500466	RBS60000000946	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Retired	2010	1	150	50	200	1000	450	27	1	-2	3	0	0	1	0-50	14			0	2
	8090500474	NAT60000002443	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Voluntary	2010	0	150	50	200	1000	450	41	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500482	RBS60000000947	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Self-employed (full time)	2010	0	150	50	200	1000	450	44	1	-2	3	0	0	1	0-50	14			0	2
	8090500490	NAT60000002444	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	150	50	200	1000	450	34	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500516	RBS60000000948	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Self-employed (part-time)	2010	1	150	50	200	1000	450	34	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500524	NAT60000002445	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	150	50	200	1000	450	40	1	-2	3	0	0	1	0-50	14			0	2
	8090500532	RBS60000000949	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Voluntary	2010	0	150	50	200	1000	450	37	1	-2	3	0	0	1	0-50	14			0	2
	8090500540	NAT60000002446	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Retired	2010	1	150	50	200	1000	450	40	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500557	RBS60000000950	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	150	50	200	1000	450	39	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500565	RBS60000000951	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	150	50	200	1000	450	37	1	-2	3	0	0	1	0-50	14			0	2
	8090500573	RBS60000000952	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Retired	2010	1	150	50	200	1000	450	27	1	-2	3	0	0	1	0-50	14			0	2
	8090500599	RBS60000000953	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Self-employed (full time)	2010	0	150	50	200	1000	450	26	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500607	NAT60000002447	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	150	50	200	1000	450	27	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500615	NAT60000002449	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	150	50	200	1000	450	32	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500623	NAT60000002450	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Retired	2010	1	150	50	200	1000	450	44	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500631	NAT60000002451	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Self-employed (full time)	2010	0	150	50	200	1000	450	30	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500649	NAT60000002452	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Self-employed (part-time)	2010	1	150	50	200	1000	450	32	1	-2	3	0	0	1	0-50	14			0	2
	8090500656	RBS60000000954	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	150	50	200	1000	450	30	1	-2	3	0	0	1	0-50	14			0	2
	8090500664	NAT60000002453	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Voluntary	2010	0	150	50	200	1000	450	32	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500672	RBS60000000955	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	150	50	200	1000	450	42	1	-2	3	0	0	1	0-50	14			0	2
	8090500680	NAT60000002454	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	150	50	200	1000	450	42	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500698	RBS60000000956	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Retired	2010	1	150	50	200	1000	450	28	1	-2	3	0	0	1	0-50	14			0	2
	8090500706	NAT60000002455	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	150	50	200	1000	450	42	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500714	RBS60000000957	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Self-employed (full time)	2010	0	150	50	200	1000	450	31	1	-2	3	0	0	1	0-50	14			0	2
	8090500722	NAT60000002456	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Retired	2010	1	150	50	200	1000	450	33	1	-2	3	0	0	1	0-50	14			0	2
	8090500748	RBS60000000958	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Self-employed (part-time)	2010	1	150	50	200	1000	450	25	1	-2	3	0	0	1	0-50	14			0	2
	8090500755	NAT60000002457	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Self-employed (full time)	2010	0	150	50	200	1000	450	25	1	-2	3	0	0	1	0-50	14			0	2
	8090500763	RBS60000000959	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Voluntary	2010	0	150	50	200	1000	450	27	1	-2	3	0	0	1	0-50	14			0	2
	8090500771	NAT60000002458	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Self-employed (part-time)	2010	1	150	50	200	1000	450	33	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500789	RBS60000000960	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	150	50	200	1000	450	29	1	-2	3	0	0	1	0-50	14			0	2
	8090500797	NAT60000002459	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Voluntary	2010	0	150	50	200	1000	450	34	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500805	RBS60000000961	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	150	50	200	1000	450	33	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500813	NAT60000002460	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	150	50	200	1000	450	24	1	-2	3	0	0	1	0-50	14			0	2
	8090500821	RBS60000000962	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Retired	2010	1	150	50	200	1000	450	25	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500839	RBS60000000963	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Self-employed (full time)	2010	0	150	50	200	1000	450	24	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500847	NAT60000002461	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	150	50	200	1000	450	35	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500854	RBS60000000964	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Self-employed (part-time)	2010	1	150	50	200	1000	450	42	1	-2	3	0	0	1	0-50	14			0	2
	8090500862	NAT60000002462	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Retired	2010	1	150	50	200	1000	450	34	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500870	RBS60000000965	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Voluntary	2010	0	150	50	200	1000	450	35	1	-2	3	0	0	1	0-50	14			0	2
	8090500888	RBS60000000966	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	150	50	200	1000	450	38	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500896	RBS60000000967	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	150	50	200	1000	450	33	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500912	RBS60000000968	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Retired	2010	1	150	50	200	1000	450	43	1	-2	3	0	0	1	0-50	14			0	2
	8090500920	NAT60000002463	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	150	50	200	1000	450	26	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500938	RBS60000000969	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Self-employed (full time)	2010	0	150	50	200	1000	450	32	1	-2	3	0	0	1	0-50	14			0	2
	8090500946	NAT60000002464	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	150	50	200	1000	450	42	1	-2	3	0	0	1	0-50	14			0	2
	8090500953	RBS60000000970	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Self-employed (part-time)	2010	1	150	50	200	1000	450	34	1	-2	3	0	0	1	0-50	14			0	2
	8090500961	NAT60000002465	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Retired	2010	1	150	50	200	1000	450	43	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090500979	RBS60000000971	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Voluntary	2010	0	150	50	200	1000	450	24	1	-2	3	0	0	1	0-50	14			0	2
	8090500995	NAT60000002466	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Self-employed (full time)	2010	0	150	50	200	1000	450	41	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090501001	NAT60000002467	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Self-employed (part-time)	2010	1	150	50	200	1000	450	43	1	-2	3	0	0	1	0-50	14			0	2
	8090501019	RBS60000000972	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	150	50	200	1000	450	41	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090501027	NAT60000002469	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Voluntary	2010	0	150	50	200	1000	450	38	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090501035	NAT60000002470	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	150	50	200	1000	450	30	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090501043	RBS60000000973	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	150	50	200	1000	450	26	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090501050	NAT60000002471	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	150	50	200	1000	450	38	1	-2	3	0	0	1	0-50	14			0	2
	8090501068	RBS60000000974	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Retired	2010	1	150	50	200	1000	450	30	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090501076	NAT60000002472	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Retired	2010	1	150	50	200	1000	450	31	1	-2	3	0	0	1	0-50	14			0	2
	8090501084	RBS60000000975	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Self-employed (full time)	2010	0	150	50	200	1000	450	43	1	-2	3	0	0	1	0-50	14			0	2
	8090501092	RBS60000000976	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Self-employed (part-time)	2010	1	150	50	200	1000	450	28	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090501118	ULS60000000767	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	150	50	200	1000	450	34	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090501126	ULS60000000768	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	150	50	200	1000	450	36	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090501605	RBS60000000979	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	0	50	50	1000	450	25	3	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090501613	RBS60000000980	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	0	50	50	1000	450	43	3	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090501621	RBS60000000981	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Retired	2010	1	0	50	50	1000	450	34	3	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090501639	RBS60000000982	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Self-employed (full time)	2010	0	0	50	50	1000	450	28	3	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090501647	RBS60000000983	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Self-employed (part-time)	2010	1	0	50	50	1000	450	42	3	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090501654	RBS60000000984	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Voluntary	2010	0	0	50	50	1000	450	32	3	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090501662	RBS60000000985	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	0	50	50	1000	450	35	3	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090501670	NAT60000002496	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	0	50	50	1000	450	42	3	-2	3	0	0	1	0-50	14			0	2
	8090501688	NAT60000002497	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	0	50	50	1000	450	27	3	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090501696	NAT60000002498	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Self-employed (full time)	2010	0	0	50	50	1000	450	43	3	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090501704	NAT60000002499	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	0	50	50	1000	450	31	3	-2	3	0	0	1	0-50	14			0	2
	8090501712	NAT60000002500	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	0	50	50	1000	450	38	3	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090501720	NAT60000002501	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Self-employed (full time)	2010	0	0	50	50	1000	450	25	3	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090501738	NAT60000002502	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Self-employed (part-time)	2010	1	0	50	50	1000	450	31	3	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090501746	NAT60000002377	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	0	50	50	1000	450	40	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090501803	NAT60000002375	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Self-employed (part-time)	2010	1	0	50	50	1000	450	33	1	-2	3	0	0	1	0-50	14			1	2
	8090501811	NAT60000002379	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Self-employed (part-time)	2010	1	0	50	50	1000	450	25	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090501829	NAT60000002381	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	0	50	50	1000	450	30	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090501845	RBS60000000881	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Self-employed (full time)	2010	0	0	50	50	1000	450	25	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090501852	RBS60000000891	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	0	50	50	1000	450	44	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090501860	RBS60000000899	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Self-employed (full time)	2010	0	0	50	50	1000	450	36	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090501936	ULS60000000649	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	0	50	50	1000	450	34	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090501944	ULS60000000650	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	0	50	50	1000	450	40	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
